clean_text
388,just spoke to governor rick scott we are working closely with law enforcement on the terrible florida school shooting
389,my prayers and condolences to the families of the victims of the terrible florida shooting no child teacher or an…
390,today i was honored to be joined by republicans and democrats from both the house and senate as well as members o…
391,as we come together to celebrate the extraordinary contributions of africanamericans to our nation our thoughts t…
392,negotiations on daca have begun republicans want to make a deal and democrats say they want to make a deal wouldn…
393,our infrastructure plan has been put forward and has received great reviews by everyone except of course the demo…
394,the journey to   #  maga began   @  cpac 2011 and the opportunity to reconnect with friends and supporters is something i l…
395,thank you to sue kruczek who lost her wonderful and talented son nick to the opioid scourge for your kind words w…
396,this will be a big week for infrastructure after so stupidly spending $7 trillion in the middle east it is now ti…
397,just spoke to   @  johnkasich to express condolences and prayers to all for the horrible shooting of two great police o…
398,rep lou barletta a great republican from pennsylvania who was one of my very earliest supporters will make a fan…
399,42 million hard working americans have already received a large bonus and/or pay increase because of our recently…
